,id,overall_sent,time_period_labour,time_period_conservatives
4116337,1179512800902819841,0,1,1
1382078,1172959684296347649,-2,1,1
2014664,1174436264944291840,1,1,1
2629025,1176222999986495489,0,1,1
4446683,1180152947054956545,0,1,4
3825329,1178921418404368385,-2,1,3
2060076,1174608531091333120,1,3,1
1846682,1174065137009012737,-3,2,1
587139,1171420089507287046,1,1,1
2453514,1175766025905823747,-1,3,1
2788632,1176546322159157249,0,4,1
2608240,1176190816429252608,-1,1,1
2308713,1175322798266470400,-1,3,1
1886708,1174217465120903168,0,1,1
2293086,1175284205489668097,0,3,1
3183687,1177335697189015557,0,4,2
3881991,1179020029179899904,0,1,3
1446387,1173169055508905984,0,2,1
2155343,1174806906889756672,-1,3,1
1473107,1173217849990680576,-2,2,1
472937,1171229146107613184,-1,1,1
2312894,1175329649771057152,0,3,1
4784806,1180977856626733059,1,1,1
284893,1171033359084130305,-1,1,1
641108,1171524280443531265,1,1,1
4218817,1179722962632658944,0,1,4
3228152,1177488903013466112,-2,1,2
2197335,1174958702165495811,0,3,1
1858441,1174086259016441857,-1,2,1
3872875,1179001003183656961,-1,1,3
569437,1171396844519342081,1,1,1
1915523,1174252329304023040,0,1,1
1920470,1174258468154486787,0,1,1
2647010,1176263646315524096,-2,1,1
175960,1170939267968884737,0,1,1
3616942,1178407682572718081,-1,1,3
2590539,1176154120237006849,0,1,1
2039876,1174571849403043840,-3,3,1
2007060,1174421764832714754,0,1,1
1942565,1174288501686358016,-2,1,1
4092523,1179483749257490432,-1,1,1
4733571,1180881394756665344,1,1,1
1533390,1173343026971910148,3,2,1
1386606,1172969183862317056,-2,1,1
1601100,1173548144212291584,0,2,1
4133089,1179543922948878336,-4,1,1
2257857,1175107852668682241,-1,3,1
1148332,1172446017607761920,-1,1,1
2044265,1174580035266797568,0,3,1
2461329,1175796859530600448,-1,3,1
3563961,1178290142030614528,0,1,3
2488709,1175881659482288129,-1,3,1
2274282,1175154590314094594,-2,3,1
1930694,1174271584049217536,1,1,1
1161945,1172466209335500805,0,1,1
248190,1171005340856520704,0,1,1
2209994,1174979427450490884,0,3,1
2266487,1175132486260723713,0,3,1
2936009,1176833459081420800,0,4,2
2151967,1174800435707863040,0,3,1
2394112,1175595481977671680,1,3,1
2322002,1175347969236832258,-2,3,1
1865391,1174109456910573568,-2,2,1
587624,1171420811833614336,1,1,1
999588,1172161886827229186,2,1,1
2101197,1174695140088324096,0,3,1
3015466,1176979563982798850,-1,4,2
3727025,1178673416561463297,-2,1,3
2441758,1175733424826593280,0,3,1
3183753,1177335785185533953,0,4,2
547590,1171370448757710848,-1,1,1
4659981,1180752786448961536,-1,1,1
3558683,1178274748456939520,-1,1,3
260385,1171014453929893888,1,1,1
360259,1171099971380289536,1,1,1
4653503,1180742547938914305,0,1,1
3884044,1179025017377570816,-1,1,3
3401677,1177924657917419520,-1,1,1
656079,1171551152414101511,0,1,1
1371998,1172937159508185088,-1,1,1
1883707,1174213648715255808,-2,1,1
2920535,1176803772565217280,1,4,2
2376985,1175518101166858243,-3,3,1
2359374,1175473761686040576,-1,3,1
4149682,1179637350349058048,0,1,4
2471469,1175829944221470721,2,3,1
3897795,1179061011954962437,-1,1,3
1671063,1173666031186919425,-2,2,1
817897,1171878159173718018,2,1,1
385612,1171126353384681472,-2,1,1
2435846,1175722394050277376,0,3,1
2634735,1176232960498053122,-1,1,1
566167,1171393039627161600,1,1,1
2634346,1176232238570266627,1,1,1
4074300,1179460225641910272,0,1,1
2382262,1175530320948604934,0,3,1
4075456,1179461678007799808,0,1,1
3514403,1178209817032347648,-1,1,3
4315763,1179864235775594498,1,1,4
3253676,1177545030900355073,-1,1,2
2890889,1176765858015846400,0,4,2
2116357,1174728655458713601,-1,3,1
1089970,1172287585248514049,0,1,1
1974014,1174354849674252288,0,1,1
2619081,1176207455514218497,0,1,1
1952871,1174305027663519750,0,1,1
3309848,1177677161232306177,0,1,2
186653,1170952889386393600,-1,1,1
879236,1172019017202241536,0,1,1
2645889,1176261129200439297,-2,1,1
1612900,1173568468102201344,-1,2,1
1897119,1174228584598253569,-1,1,1
3049697,1177106180746940416,-2,4,2
2458062,1175785530405076992,-2,3,1
2986931,1176945196464054274,-1,4,2
2217801,1174998113326706688,0,3,1
3928188,1179126279234375680,0,1,3
2891581,1176766620989046785,0,4,2
2626449,1176218893565800451,-1,1,1
625368,1171488520155717635,0,1,1
1734968,1173847187551346688,2,2,1
509188,1171326588971114496,-3,1,1
665995,1171594539959635968,0,1,1
335953,1171078085581705216,-1,1,1
1432138,1173146182023110656,-2,2,1
3757917,1178735474799779849,-1,1,3
1174005,1172484498363019264,0,1,1
1979951,1174367569475772416,0,1,1
770157,1171810316038082561,-1,1,1
826032,1171885946087837699,0,1,1
635639,1171513982823194626,-2,1,1
1809120,1173995186571087872,0,2,1
4497364,1180267139422396421,0,1,4
2547382,1176066206400471040,-1,1,1
2814012,1176581197704630272,-2,4,1
2566076,1176097343940091904,-1,1,1
687418,1171681279013720064,-1,1,1
1931418,1174272582289448962,-1,1,1
220417,1170982588544143360,1,1,1
603979,1171448449687937025,1,1,1
3301706,1177661753888522245,0,1,2
3916323,1179102740162777088,-1,1,3
1198740,1172539129558646784,0,1,1
4147587,1179632532284985344,-1,1,4
1327492,1172835535754342401,0,1,1
4336382,1179894263385133058,-1,1,4
3508323,1178200665627271168,0,1,3
939488,1172082619422531584,1,1,1
4233677,1179744868198952960,0,1,4
1864225,1174102979802271745,0,2,1
293199,1171040017092882433,1,1,1
1912880,1174249177909514241,-2,1,1
2781166,1176535781285990400,-2,4,1
1600360,1173546794808217600,-2,2,1
4579492,1180518164238606337,-1,1,4
3668439,1178576527094624256,-1,1,3
3634058,1178437384679170048,0,1,3
628755,1171499365426323456,0,1,1
1956818,1174312368203030528,0,1,1
4209611,1179711506117795840,-3,1,4
345043,1171085974035718144,0,1,1
921664,1172065380124303360,0,1,1
1550488,1173393460176609280,1,2,1
688093,1171682128796495875,-2,1,1
2822066,1176592194746114049,1,4,1
1691445,1173698166019018757,1,2,1
877386,1172012561941880832,-2,1,1
4099599,1179493053255557126,-1,1,1
4320681,1179871300623450112,-3,1,4
2185798,1174941533797175297,0,3,1
1522113,1173322139556032515,-1,2,1
4164309,1179657548066168832,-4,1,4
2605258,1176186416109408256,-1,1,1
1409693,1173035505031798785,-2,2,1
2165464,1174832283683053568,0,3,1
2433812,1175718513463496708,0,3,1
2600120,1176177444639916033,1,1,1
1131912,1172422412140310528,0,1,1
667639,1171613364965007360,0,1,1
1705908,1173718262540099586,0,2,1
662526,1171570399899004929,1,1,1
2353022,1175451885756661762,0,3,1
1236641,1172609868596994051,-1,1,1
261684,1171015905758916610,-2,1,1
4448400,1180156581780086784,-1,1,4
1173216,1172483107116785664,0,1,1
2438960,1175728241312706560,-3,3,1
3517726,1178214485829525504,-2,1,3
2397415,1175642673685913600,0,3,1
4286812,1179823656710656001,-2,1,4
318734,1171063156715606016,-3,1,1
2612105,1176196801550069761,2,1,1
1103587,1172374630482378752,-1,1,1
1869968,1174160216516157441,0,1,1
2492241,1175890773746868228,0,3,1
1295023,1172784841068351488,-2,1,1
4460480,1180182486812418055,-3,1,4
1565206,1173488631392165889,-2,2,1
1844197,1174060826182979585,1,2,1
4490527,1180245578875310080,1,1,4
317198,1171061549244588032,0,1,1
3049945,1177106623090823168,0,4,2
2635472,1176234240675106817,-1,1,1
2783733,1176539626498080770,-3,4,1
2629177,1176223226076250113,1,1,1
2096792,1174680389320941569,-1,3,1
2399270,1175653547695886336,-2,3,1
1800496,1173975035700228098,-2,2,1
3887488,1179033763428225025,-1,1,3
3058673,1177118545114816513,-1,4,2
2486398,1175873497496793088,-1,3,1
2488767,1175881785110085632,-3,3,1
4210392,1179712397822611457,-1,1,4
864922,1171934474994671616,2,1,1
2663158,1176372562064027654,1,4,1
1391629,1172980412030902272,-2,1,1
2702535,1176438377274626048,0,4,1
1990802,1174389999967584257,-1,1,1
2416322,1175690770365501442,0,3,1
2936014,1176833463971983361,-1,4,2
2584423,1176138439529553920,0,1,1
1072460,1172261196147449857,-1,1,1
2486116,1175872565581090817,-1,3,1
1160294,1172464123034181632,0,1,1
2485345,1175870137565626369,-1,3,1
2153440,1174803478625038338,0,3,1
1084553,1172276427003219973,1,1,1
2558727,1176085352622297090,2,1,1
1871721,1174181226497871872,2,1,1
2729983,1176467576995684352,1,4,1
643468,1171528660299350017,1,1,1
4084210,1179473116373934082,0,1,1
2898212,1176774351049437184,0,4,2
1913665,1174250076719521793,0,1,1
2463999,1175804768545103873,0,3,1
2633943,1176231475118784514,1,1,1
3932154,1179134044216446976,-1,1,3
4751608,1180916784519667713,0,1,1
462772,1171205827354595330,0,1,1
3290720,1177640035891462145,-2,1,2
974421,1172121971485806593,-3,1,1
3865891,1178986744722677761,0,1,3
287322,1171035275402907654,-2,1,1
1436416,1173153056508088320,0,2,1
4775338,1180958388815089666,-1,1,1
2652236,1176283943601147904,1,1,1
3912862,1179095901995970563,-1,1,3
309658,1171054266926141440,-2,1,1
2810291,1176576136500994054,-2,4,1
3937975,1179144626856443904,-1,1,3
4014462,1179369500313038848,-1,1,1
2219499,1175001597941878784,0,3,1
1950656,1174301221101932544,1,1,1
3346531,1177832069780709376,1,1,1
4697102,1180803910681931777,0,1,1
2834970,1176609575228923904,-2,4,1
624729,1171486425537056769,1,1,1
3987403,1179324589219950593,-3,1,1
1989615,1174387699760975872,0,1,1
1445826,1173168121160642560,1,2,1
1507004,1173293164679110656,-2,2,1
2557252,1176082894273568768,-1,1,1
619870,1171473247759556609,-2,1,1
2194542,1174954730012868609,0,3,1
2421247,1175697839046963210,-2,3,1
2952051,1176870004521951233,-2,4,2
4443979,1180147034545897474,1,1,4
617578,1171469595271520256,-1,1,1
585459,1171417594114523137,1,1,1
1348643,1172880759167889413,0,1,1
3569010,1178304047524261888,0,1,3
575413,1171404020847697922,1,1,1
253968,1171009639770722304,1,1,1
3417549,1177960503009775617,-1,1,1
4537074,1180423924124913664,-1,1,4
2608473,1176191192440147968,0,1,1
2802711,1176565255658528770,0,4,1
2640726,1176243755940274176,-1,1,1
4435307,1180128270009950210,-2,1,4
2260821,1175116209928335360,-1,3,1
268963,1171021561991782400,1,1,1
2027898,1174477701631160331,0,3,1
2890514,1176765419845144577,0,4,2
3558402,1178274160163934208,-1,1,3
2654854,1176303604078039042,-2,4,1
1517190,1173313070543908865,0,2,1
1442622,1173162719056474112,0,2,1
1477480,1173226201390952448,1,2,1
637431,1171517317873750016,1,1,1
4122081,1179520588857118720,-2,1,1
2312331,1175328691351670784,0,3,1
1144158,1172440558934974464,0,1,1
771229,1171812350086832135,0,1,1
914735,1172058944581373952,0,1,1
2244335,1175066465692786691,0,3,1
3213566,1177469764941185024,1,1,2
2668204,1176384299416899584,-2,4,1
4175577,1179670188855349248,-3,1,4
1323789,1172828957659582465,-1,1,1
4208350,1179709916501696512,-1,1,4
1164188,1172469417550200833,0,1,1
1872916,1174189035222425601,1,1,1
1800888,1173976055369146368,0,2,1
3911862,1179093905964449794,1,1,3
497677,1171314389657407489,0,1,1
3322564,1177701202458492938,1,1,2
1038218,1172217156043530244,-2,1,1
1144636,1172441091343126528,0,1,1
599508,1171441289444773890,1,1,1
4652502,1180740862663372800,-1,1,1
1996082,1174400789932138496,1,1,1
1406839,1173018888973541377,-2,1,1
3838550,1178941598173937664,-2,1,3
1963453,1174326809233645568,-1,1,1
1213075,1172566909138735104,-1,1,1
1917472,1174254680718925830,-1,1,1
1883959,1174214000223170560,-1,1,1
1881168,1174210070168645632,0,1,1
1197784,1172537180104929280,0,1,1
4780437,1180967865211654150,-2,1,1
1947599,1174296133373444096,1,1,1
547232,1171369991310123008,-1,1,1
1146919,1172444372245155847,0,1,1
536937,1171357052008128512,1,1,1
867475,1171943787108720640,0,1,1
449335,1171186915346931721,1,1,1
2206599,1174973161923694592,0,3,1
957333,1172100702342123521,2,1,1
4776966,1180961148889231360,0,1,1
594392,1171432988485120001,-2,1,1
562122,1171388710048423936,1,1,1
337410,1171079340995612673,2,1,1
276660,1171027160339009538,1,1,1
2129053,1174755371220635649,1,3,1
3063105,1177124130140954624,-2,4,2
3315128,1177687031150977024,0,1,2
3309837,1177677137089830912,0,1,2
863499,1171930212252229633,2,1,1
1452465,1173179499116224512,1,2,1
1318598,1172820138988572672,0,1,1
1917387,1174254550838067202,-1,1,1
3280196,1177616111703117825,1,1,2
771588,1171813003156688900,-3,1,1
2899700,1176776154084253696,0,4,2
3958228,1179197913278373888,-1,1,1
1362486,1172913316773138432,1,1,1
3871491,1178997811725176832,-1,1,3
3471550,1178059519676563456,0,1,1
1904727,1174239868186189825,-1,1,1
805553,1171865864641110016,0,1,1
2169255,1174862228371255297,-1,3,1
1527134,1173331711733768192,-1,2,1
2030810,1174511686927212546,0,3,1
2081718,1174648760485470208,0,3,1
2689909,1176419110030385152,1,4,1
253430,1171009260781735936,-3,1,1
1650234,1173634368566366208,-2,2,1
2404823,1175669143783260161,1,3,1
2718051,1176454654785462278,0,4,1
3008823,1176971478656573441,0,4,2
1939655,1174284466895937536,-1,1,1
620543,1171474247434174464,-2,1,1
2920548,1176803793847115776,0,4,2
2628632,1176222333385740288,1,1,1
2460787,1175795230211284998,-2,3,1
571181,1171398900890181639,1,1,1
2459177,1175788821553786880,0,3,1
3887498,1179033791068692480,-1,1,3
995691,1172155245029470208,1,1,1
2487835,1175879399050285058,2,3,1
2602147,1176180506410528770,0,1,1
1891364,1174222389955223552,0,1,1
518152,1171336200835260417,-2,1,1
3374570,1177881268303757312,-1,1,1
1431320,1173144891821633537,-2,2,1
2029156,1174489144120291328,-1,3,1
2691901,1176422075084529664,-2,4,1
1876740,1174201672589029378,-1,1,1
3302089,1177662422611562502,0,1,2
1894653,1174225909789990914,0,1,1
1241881,1172617480881287171,0,1,1
2357538,1175468320469979136,0,3,1
155742,1170859400480866304,-2,1,1
426964,1171165247840894978,1,1,1
4279718,1179814179915669505,2,1,4
1837182,1174049550715281414,0,2,1
1142164,1172438204357562368,0,1,1
1838006,1174050871631646720,0,2,1
948203,1172091634349236224,-2,1,1
2679479,1176402715456487424,-1,4,1
2562720,1176091810235592709,2,1,1
4083328,1179471991432257536,-2,1,1
1852173,1174074645483597824,2,2,1
1830235,1174038680396156928,0,2,1
4763971,1180938717332213761,1,1,1
3881515,1179019040016211969,0,1,3
513930,1171331943910318081,0,1,1
4148258,1179634209004105729,0,1,4
970110,1172116776446025728,1,1,1
2075011,1174636453315403777,1,3,1
783682,1171834600911491074,1,1,1
1406813,1173018800415023106,-2,1,1
2302321,1175311723877658624,0,3,1
604345,1171449052598136838,-2,1,1
4417621,1180090984975290368,-1,1,4
498734,1171315528356585473,-1,1,1
2389171,1175551937909014528,0,3,1
3874950,1179005307206488064,-1,1,3
1060250,1172246060296744960,0,1,1
3521331,1178219378518745089,0,1,3
4779251,1180965553680392199,1,1,1
2444040,1175740919179620352,1,3,1
1165512,1172471335538364417,-1,1,1
2067891,1174622890148421633,1,3,1
2640687,1176243690265874434,0,1,1
2950392,1176865261217034241,0,4,2
854824,1171914749308801024,0,1,1
583980,1171415382894272512,-1,1,1
2254187,1175097872104263681,-2,3,1
969097,1172115586442244096,0,1,1
4062994,1179446242235097089,0,1,1
2961854,1176893580415311873,2,4,2
1342552,1172865874916794368,0,1,1
4692633,1180797274353524736,0,1,1
3517514,1178214166710095873,0,1,3
2637966,1176238812013486081,-1,1,1
1053897,1172238419868753922,3,1,1
1989980,1174388378487480320,0,1,1
2097102,1174681175387987970,-1,3,1
268771,1171021405246410753,1,1,1
4650191,1180735511234613254,-1,1,1
2844571,1176623111380357120,-3,4,1
631332,1171505334331953153,0,1,1
1639165,1173614813064380416,-1,2,1
1461230,1173195318386708480,-1,2,1
2132613,1174762301137805315,-1,3,1
2830458,1176603637780570116,0,4,1
566619,1171393564795973632,1,1,1
2957090,1176882344839516161,-2,4,2
4497344,1180267057939701763,-1,1,4
2472699,1175833445672656896,-1,3,1
861418,1171924726102597632,2,1,1
2203330,1174968084710297601,0,3,1
179027,1170944000041373697,1,1,1
4361577,1180010250260209665,0,1,4
2582776,1176134332211236864,-3,1,1
4239448,1179753717836455939,-3,1,4
836200,1171895714248613889,2,1,1
1404095,1173009829729898502,-2,1,1
2503199,1175941296625610752,-1,1,1
1436824,1173153621145522176,-2,2,1
699793,1171695673764397056,0,1,1
2633004,1176229753205993474,1,1,1
164472,1170895450129354754,-2,1,1
1783162,1173930813655830528,1,2,1
3742596,1178710885298253826,-2,1,3
2146341,1174790617945300999,1,3,1
1397194,1172993436145856513,-2,1,1
387650,1171128481578672130,-2,1,1
922821,1172066425214767104,2,1,1
2933764,1176829055045427200,0,4,2
2752726,1176493415938383872,0,4,1
2468313,1175817863850016769,0,3,1
2449400,1175754351857610753,0,3,1
462831,1171205905251282955,0,1,1
1418445,1173116403915743232,-1,2,1
970687,1172117451741573120,-3,1,1
2400551,1175658119092953088,-3,3,1
2785627,1176542207337213952,-1,4,1
3047328,1177102125618343937,-1,4,2
2022131,1174452883833655296,1,1,1
3347791,1177835152329842689,0,1,1
2600211,1176177638928539649,-2,1,1
1021830,1172194529602166785,-2,1,1
973093,1172120325150187521,-1,1,1
770206,1171810407922708480,1,1,1
4700583,1180809597235400705,0,1,1
1099009,1172336549943373825,-1,1,1
1163042,1172467770203750401,3,1,1
1794951,1173961052310179841,0,2,1
1086457,1172280585336889344,3,1,1
4367033,1180017309588566017,0,1,4
2574786,1176114635185041408,-2,1,1
632396,1171507439247560705,0,1,1
2788372,1176545990637170688,-2,4,1
2103287,1174699434527117313,1,3,1
2554657,1176078682949111808,0,1,1
1393931,1172985684560359424,-2,1,1
703091,1171699508859801600,0,1,1
2413795,1175687242150531072,0,3,1
584151,1171415604764524544,1,1,1
1705417,1173717391211188224,1,2,1
4697074,1180803880763953153,0,1,1
3522917,1178221588757565443,0,1,3
2020972,1174449814328754176,0,1,1
689068,1171683299078606849,-2,1,1
2195059,1174955479165890563,0,3,1
4080356,1179468183213731840,0,1,1
2329533,1175365602153775104,0,3,1
2429581,1175710979793047552,0,3,1
4078579,1179466047650439173,-3,1,1
3928192,1179126289913073664,0,1,3
371533,1171111726730940419,-2,1,1
3877235,1179010036301025280,0,1,3
2615751,1176202228497092618,1,1,1
776478,1171822038740361219,0,1,1
4072489,1179457925850570752,0,1,1
2854474,1176647007596961795,0,4,1
2590268,1176153416139235328,0,1,1
2412405,1175685034939944961,-3,3,1
2553444,1176076771369848832,2,1,1
4214160,1179716966405283841,-2,1,4
2624928,1176216678117642240,2,1,1
2390243,1175557247335878656,0,3,1
2419329,1175695018427895808,0,3,1
1949596,1174299419409309701,0,1,1
2055267,1174599734180425730,-2,3,1
2209130,1174977929601675264,0,3,1
1304751,1172800194070663168,-1,1,1
1278639,1172762753364353024,0,1,1
1922524,1174261075262562304,-1,1,1
1214728,1172569857960960000,-1,1,1
4065421,1179449112716070914,0,1,1
1548675,1173382360840232961,1,2,1
1950374,1174300732184547328,-2,1,1
4074586,1179460575748923392,0,1,1
2602171,1176180541764395009,1,1,1
2212606,1174987726598430725,0,3,1
1114779,1172398878454243328,3,1,1
3226462,1177486921758437376,1,1,2
2136194,1174768803349180416,1,3,1
2919167,1176801659395162112,0,4,2
1592077,1173532318213926912,0,2,1
3924873,1179120190342205440,-1,1,3
2198646,1174960686633406464,0,3,1
3465733,1178049774416732160,0,1,1
673680,1171658872345518080,0,1,1
4172684,1179666909803040769,1,1,4
1895355,1174226634951536640,2,1,1
1791628,1173950843634237443,-2,2,1
3162242,1177296511794892801,1,4,2
970683,1172117448432246784,1,1,1
2278328,1175166685394952192,-2,3,1
1252952,1172635485157679104,-1,1,1
3551923,1178260484329484290,-1,1,3
2485376,1175870199989448705,0,3,1
2483407,1175864715299315712,-1,3,1
1829997,1174038297745788929,0,2,1
493211,1171308660846407680,-2,1,1
